client_id,recency,frequency,monetary,cluster,predicted_ltv
user_2735,70,7,179610,0,4526172.0
user_2736,677,3,67047,1,102419.74540311174
user_2737,641,2,42433,1,45531.68405365127
user_2738,224,2,32586,3,92369.76377952755
user_2739,25,9,240521,2,14168873.454545453
user_274,87,3,20441,3,188686.15384615384
user_2740,203,7,155967,0,1686853.39055794
user_2741,99,9,209178,2,5253773.023255814
user_2742,98,7,197626,0,3890761.875
user_2743,202,7,236660,2,2570617.2413793104
user_2744,7,5,130062,0,6327340.540540541
user_2745,38,7,166108,0,6155767.05882353
user_2746,309,4,147918,3,628324.2477876106
user_2747,404,2,62058,1,102953.36405529953
user_2748,665,1,37387,1,19365.928057553956
user_2749,81,5,105902,0,1717329.7297297297
user_275,131,8,202123,2,3615616.3975155284
user_2750,24,2,32689,3,435853.3333333333
user_2751,21,9,233946,2,14862451.764705883
user_2753,229,3,77488,3,323115.98455598456
user_2754,194,1,27727,3,44561.25
user_2755,119,5,84063,0,1015526.1744966443
user_2757,16,7,246574,2,13507966.95652174
user_2758,95,8,190001,2,4377623.040000001
user_2759,467,3,34283,1,74498.26961770623
user_276,86,2,43610,3,270682.7586206897
user_2760,27,8,191439,2,9672707.368421054
user_2761,67,10,229462,2,8516115.463917525
user_2762,147,2,54821,3,223000.67796610168
user_2763,33,5,120833,0,3452371.4285714286
user_2764,10,10,206138,2,18552420.0
user_2765,30,9,159425,2,8608950.0
user_2766,50,8,177716,2,6397775.999999999
user_2767,127,1,4655,3,10673.885350318471
user_2768,80,5,170706,0,2793370.909090909
user_2769,9,10,288469,2,26627907.692307692
user_277,48,6,85165,0,2358415.3846153845
user_2770,10,10,287692,2,25892280.0
user_2771,160,7,195045,0,2586912.6315789474
user_2772,171,3,95702,3,514219.7014925373
user_2773,1,10,184217,2,21392941.93548387
user_2774,4,3,86366,3,2743390.588235294
user_2777,111,6,159621,0,2445257.8723404254
user_2778,109,9,224360,2,5229686.330935252
user_278,169,1,20833,3,37687.8391959799
user_2780,129,5,82407,3,932909.4339622642
user_2781,99,10,227316,2,6343702.325581396
user_2783,128,3,67537,3,461645.3164556962
user_2784,219,8,182149,2,2106783.6144578313
user_2785,22,7,164345,0,7964411.538461538
user_2786,353,4,91490,3,343983.28981723235
user_2787,97,9,221661,2,5654973.543307086
user_2788,249,3,73560,3,284748.3870967742
user_2789,138,5,178362,0,1911021.4285714286
user_279,77,3,81705,3,824685.9813084112
user_2790,151,9,210004,2,3759187.624309392
user_2791,644,2,35845,1,38291.394658753714
user_2792,58,5,99954,0,2044513.6363636362
user_2793,172,4,60713,3,432805.54455445544
user_2794,249,7,154969,0,1399720.0
user_2795,51,6,136857,0,3649519.9999999995
user_2796,31,6,141075,0,4995442.62295082
user_2797,34,7,151657,0,5971494.375
user_2798,28,8,183560,2,9114703.448275862
user_2799,114,5,73861,3,923262.5
user_28,268,6,68921,3,499561.610738255
user_280,234,8,147647,0,1610694.5454545454
user_2800,33,2,27231,3,311211.4285714286
user_2801,35,9,237547,2,11840804.307692306
user_2802,37,8,238861,2,10267457.910447761
user_2803,28,3,66790,3,1243675.8620689656
user_2804,657,2,51035,1,53486.46288209607
user_2805,83,3,105950,3,1012619.4690265487
user_2806,46,2,41038,3,388781.052631579
user_2807,282,5,168802,0,973857.6923076923
user_2808,27,6,213188,0,8078703.157894737
user_2809,34,8,113203,0,5094135.0
user_281,177,8,191603,2,2665780.8695652173
user_2810,583,3,55815,1,98336.37846655792
user_2812,539,1,19044,1,12048.927943760986
user_2814,252,2,66598,3,170037.44680851063
user_2815,321,5,108339,3,555584.6153846154
user_2816,237,1,39392,3,53112.808988764045
user_2817,24,9,233976,2,14038560.0
user_2818,108,10,218659,2,5704147.826086957
user_2819,141,5,75484,3,794568.4210526316
user_282,91,6,170066,0,3035888.9256198346
user_2820,168,8,234820,2,3415563.6363636367
user_2821,266,3,43647,3,159252.56756756757
user_2822,439,1,47076,1,36135.09594882729
user_2823,166,5,117012,0,1074600.0
user_2824,606,2,45887,1,51947.547169811325
user_2825,448,3,98654,1,222900.2510460251
user_2826,22,10,239077,2,16551484.615384614
user_2827,283,4,109360,3,503125.8785942492
user_2828,186,2,76485,3,254950.0
user_2829,325,1,36823,3,37341.6338028169
user_283,33,6,87768,0,3009188.5714285714
user_2830,2,8,128047,0,11524230.0
user_2831,115,4,90733,3,901072.5517241379
user_2832,30,3,104811,3,1886598.0
user_2833,106,10,262483,2,6948079.4117647065
user_2834,23,4,75984,3,2064470.9433962265
user_2835,147,4,40132,3,326497.6271186441
user_2836,104,4,109480,3,1176501.4925373134
user_2837,200,3,56688,3,266187.1304347826
user_2838,7,5,141942,0,6905286.486486486
user_2839,254,5,101441,3,642935.9154929577
user_284,443,7,125506,0,668657.7589852008
user_2840,401,3,43192,1,108230.53364269141
user_2842,24,8,117104,0,6245546.666666667
user_2843,234,10,225284,2,3072054.5454545454
user_2844,324,3,84969,3,259227.45762711862
user_2845,239,1,23195,3,31041.63568773234
user_2846,289,1,8107,3,9148.96551724138
user_2847,260,3,77743,3,289525.6551724138
user_2848,215,3,89636,3,395130.1224489795
user_2849,180,3,129444,3,665712.0
user_285,309,4,57986,3,246312.21238938053
user_2851,9,8,293504,2,21674141.538461536
user_2852,19,7,179295,0,9220885.714285715
user_2853,272,2,36585,3,87222.51655629139
user_2854,331,6,157138,0,940216.2880886426
user_2855,241,9,297127,2,3552367.084870849
user_2856,567,1,20986,1,12654.874371859298
user_2857,120,5,119956,0,1439472.0
user_2858,191,1,17005,3,27700.452488687784
user_2859,91,2,41840,3,248965.28925619836
user_286,14,9,260276,2,19165778.18181818
user_2860,631,1,9663,1,5262.753403933434
user_2861,418,3,38811,1,93562.23214285714
user_2862,55,7,192745,0,5714322.352941177
user_2863,98,1,28599,3,80434.6875
user_2864,41,3,87170,3,1325966.1971830986
user_2865,319,5,145065,0,748186.2464183382
user_2866,29,8,182606,2,8913648.813559322
user_2868,73,9,281683,2,8860707.961165048
user_2869,248,4,60443,3,313086.0431654676
user_287,291,8,207498,2,1861664.2990654206
user_2870,454,2,29838,1,44387.10743801653
user_2871,57,8,260272,2,8615900.689655174
user_2872,96,8,238847,2,5459360.0
user_2873,176,10,265233,2,4635139.805825243
user_2874,6,10,225462,2,22546200.0
user_2875,804,1,14139,1,6103.1654676258995
user_2876,188,9,240333,2,3571921.651376147
user_2877,237,2,55626,3,150002.6966292135
user_2879,194,2,36794,3,118266.42857142857
user_288,274,3,72746,3,258439.73684210528
user_2880,366,2,49707,1,90376.36363636365
user_2881,396,3,103012,1,261157.18309859157
user_2882,21,2,67717,3,956004.705882353
user_2883,9,7,133374,0,8618012.307692308
user_2884,108,10,263817,2,6882182.608695652
user_2885,241,4,126910,3,674355.7195571956
user_2886,482,2,37183,1,52288.59375
user_2887,144,4,115488,3,955762.7586206897
user_2888,209,5,86911,3,654559.8326359832
user_2889,32,6,145478,0,5068265.806451613
user_289,213,1,9353,3,13856.296296296297
user_2890,522,1,412,1,268.69565217391306
user_2891,118,9,224293,2,4910198.108108108
user_2892,210,10,201495,2,3022425.0
user_2895,34,8,242855,2,10928475.0
user_2896,135,3,70990,3,464661.8181818182
user_2897,22,6,104719,0,4349866.153846154
user_2898,429,5,138877,1,544615.6862745098
user_2899,100,5,95315,0,1319746.1538461538
user_29,34,6,94225,0,3180093.75
user_290,77,1,10590,3,35629.90654205607
user_2900,101,7,199354,0,3834901.374045801
user_2901,357,2,62718,1,116684.65116279069
user_2902,225,4,115037,3,649620.7058823529
user_2903,176,9,279398,2,4394415.145631068
user_2904,102,7,219038,2,4181634.545454545
user_2905,57,7,77322,0,2239671.724137931
user_2906,39,8,188884,2,7883853.9130434785
user_2907,15,9,178010,2,12816720.0
user_2908,129,7,179747,0,2848820.3773584906
user_2909,245,5,114678,0,750619.6363636365
user_291,43,7,168339,0,5811154.520547945
user_2910,159,1,29454,3,56102.857142857145
user_2911,435,2,64223,1,99442.06451612903
user_2912,818,1,49741,1,21116.462264150945
user_2913,65,9,206819,2,7053616.421052632
user_2914,57,2,11243,3,93045.51724137932
user_2915,124,8,202146,2,3780392.727272727
user_2916,15,7,130676,0,7317856.0
user_2917,136,8,239984,2,4163577.8313253014
user_2918,81,10,339486,2,11010356.756756756
user_2919,60,10,225725,2,9029000.0
user_292,118,9,200889,2,4397840.27027027
user_2920,144,2,71761,3,296942.0689655173
user_2922,590,2,80189,1,93122.70967741935
user_2923,94,4,144521,0,1678308.3870967743
user_2924,54,7,107778,0,3233340.0
user_2925,26,5,82025,0,2636517.8571428573
user_2927,47,5,184366,0,4309854.545454546
user_2929,2,10,219529,2,24697012.5
user_293,22,9,217477,2,13550490.0
user_2930,623,4,79776,1,175922.57274119448
user_2931,232,4,49338,3,271170.68702290073
user_2932,114,4,108086,3,1080860.0
user_2933,62,6,135829,0,3189028.695652174
user_2934,184,4,64352,3,433022.80373831774
user_2935,204,9,164557,2,2278481.5384615385
user_2936,222,4,117835,3,673342.8571428572
user_2937,302,4,103250,3,447831.3253012048
user_2938,625,3,102461,1,168943.32824427483
user_2939,33,4,79743,3,1822697.1428571427
user_2940,53,6,145858,0,3795822.6506024096
user_2941,29,4,101621,0,2480241.355932203
user_2942,558,4,98474,1,241160.8163265306
user_2943,127,5,165207,0,1894092.9936305732
user_2944,306,1,895,3,958.9285714285714
user_2945,29,9,219921,2,12077017.627118643
user_2946,186,5,105445,0,878708.3333333333
user_2947,28,5,70963,0,2202300.0
user_2948,10,2,53279,3,959022.0
user_2949,369,8,151259,0,1091794.2857142857
user_295,714,1,15512,1,7505.806451612903
user_2950,149,6,133521,0,1611203.12849162
user_2951,47,6,208272,0,5842435.324675325
user_2952,64,8,187300,2,5738553.191489362
user_2953,209,2,10975,3,33062.76150627615
user_2954,89,4,129831,0,1571064.2016806721
user_2955,102,3,78291,3,640562.7272727272
user_2956,87,10,242908,2,7474092.307692308
user_2957,41,7,233876,2,8300950.985915493
user_2958,148,4,76233,3,616716.404494382
user_2959,60,7,198837,2,5567436.0
user_2960,128,10,274896,2,6263453.164556962
user_2961,22,10,246222,2,17046138.46153846
user_2963,33,3,76954,3,1319211.4285714284
user_2964,168,10,304607,2,5538309.090909091
user_2965,565,4,79240,1,191774.11764705883
user_2966,37,4,52265,3,1123307.462686567
user_2967,128,10,219690,2,5005594.936708861
user_2968,311,6,127171,0,805540.6451612903
user_2969,125,8,234252,2,4352553.29032258
user_297,260,7,165265,0,1436095.8620689656
user_2970,25,2,33677,3,440862.5454545454
user_2971,385,1,45716,1,39657.25301204819
user_2972,4,9,277249,2,26420198.82352941
user_2973,12,5,109525,0,4693928.571428572
user_2974,47,5,141583,0,3309732.467532468
user_2975,25,9,155616,2,9167197.09090909
user_2977,34,9,209536,2,10607760.0
user_2978,18,3,110132,3,2477970.0
user_2979,224,6,183118,0,1557223.937007874
user_298,240,7,199179,0,1859004.0
user_2980,7,6,138101,0,8062112.432432432
user_2981,48,4,93895,3,1733446.1538461538
user_2982,88,3,58512,3,535533.5593220339
user_2983,35,2,61045,3,676190.7692307691
user_2984,13,5,178295,0,7463511.627906976
user_2985,146,9,220991,2,4068243.409090909
user_2986,104,8,228181,2,4904188.6567164175
user_2987,98,4,71926,3,809167.5
user_2988,41,2,39854,3,404153.23943661974
user_2989,111,3,84572,3,647785.5319148935
user_299,122,3,72190,3,512928.94736842107
user_2990,125,4,52164,3,484620.3870967742
user_2991,3,10,283163,2,30890509.09090909
user_2992,39,7,158633,0,5793553.043478262
user_2993,162,5,97450,0,913593.75
user_2996,103,9,180065,2,4386545.8646616535
user_2997,189,3,93534,3,461263.5616438356
user_2998,499,3,120252,1,245505.02835538753
user_2999,750,1,27831,1,12845.076923076924
user_3,380,1,33416,1,29340.87804878049
user_30,80,10,241687,2,7909756.363636364
user_300,527,1,22091,1,14277.845601436265
user_3000,684,1,19137,1,9648.90756302521
user_3001,85,8,270468,2,6773459.478260869
user_3004,13,2,30150,3,504837.20930232556
user_3005,209,1,48849,3,73580.08368200836
user_3006,10,8,260618,2,18764496.0
user_3007,259,4,125752,3,626584.3598615917
user_3009,168,8,191581,2,2786632.7272727275
user_301,99,3,71400,3,597767.4418604651
user_3010,299,6,124395,0,816696.6565349544
user_3011,261,2,25390,3,62820.61855670103
user_3012,162,9,234797,2,3962199.375
user_3013,430,2,28191,1,44125.043478260865
user_3014,120,5,110871,0,1330452.0
user_3015,71,8,241934,2,6898712.0792079205
user_3016,66,1,26850,3,100687.5
user_3017,53,7,200895,2,6099462.65060241
user_3018,246,2,30381,3,79254.78260869566
user_3019,6,7,179914,0,12593980.0
user_302,115,5,148075,0,1838172.4137931033
user_3021,28,6,190178,0,7082491.0344827585
user_3023,257,4,77466,3,388679.5818815331
user_3024,1,10,240742,2,27957135.483870964
user_3025,22,4,142765,0,3953492.3076923075
user_3026,21,10,260540,2,18391058.82352941
user_3027,5,8,121437,0,9992530.285714285
user_3028,173,7,202982,0,2519776.5517241377
user_3029,174,7,222046,2,2742921.1764705884
user_303,280,5,91142,3,529211.6129032258
user_3030,211,8,261702,2,3127393.195020747
user_3031,25,5,127709,0,4179567.2727272725
user_3032,16,3,71475,3,1678108.695652174
user_3033,154,5,170078,0,1663806.5217391304
user_3034,667,1,10676,1,5514.1463414634145
user_3035,808,1,31748,1,13638.758949880668
user_3036,61,5,104344,0,2063947.2527472528
user_3037,365,4,147283,3,536930.4303797468
user_3038,60,10,213750,2,8550000.0
user_3039,139,4,56562,3,481948.40236686385
user_304,313,3,115048,3,362250.26239067054
user_3040,278,1,44408,3,51905.454545454544
user_3041,115,7,184828,0,3212183.172413793
user_3042,124,7,136884,0,2239920.0
user_3043,770,1,45230,1,20353.5
user_3044,739,1,28001,1,13108.400520156047
user_3045,51,10,276781,2,12301377.777777776
user_3046,83,7,176803,0,3942863.3628318585
user_3048,5,3,45259,3,1396563.4285714284
user_3049,346,3,54207,3,155700.95744680852
user_305,91,10,230678,2,6863147.107438017
user_3050,127,4,100307,3,920013.2484076433
user_3051,572,1,2019,1,1207.375415282392
user_3052,254,9,218689,2,2494902.676056338
user_3053,415,1,37397,1,30253.752808988764
user_3054,256,9,250437,2,2837118.4615384615
user_3055,314,4,80731,3,337943.72093023255
user_3056,82,2,20807,3,133759.2857142857
user_3057,75,5,99807,0,1710977.142857143
user_3058,31,9,252264,2,13398940.327868853
user_3059,26,8,170246,0,8755508.57142857
user_3060,122,3,79737,3,566552.3684210527
user_3061,96,8,169467,0,3873531.4285714286
user_3062,166,9,255012,2,4215504.489795919
user_3063,57,7,156500,0,4533103.448275862
user_3064,599,5,98169,1,280928.7758346582
user_3065,21,5,112739,0,3979023.529411765
user_3066,17,6,164305,0,7551038.29787234
user_3067,82,1,1457,3,4683.214285714285
user_3068,30,10,200238,2,12014280.0
user_3069,20,8,201848,2,11626444.8
user_307,170,4,65350,3,470520.0
user_3070,197,7,195914,0,2174904.317180617
user_3071,73,6,194453,0,4077849.3203883497
user_3072,152,6,141251,0,1676385.4945054946
user_3073,133,1,3139,3,6932.760736196319
user_3074,38,10,212578,2,11254129.411764706
user_3075,70,10,239923,2,8637228.0
user_3076,213,4,120290,3,712829.6296296297
user_3077,12,10,284097,2,24351171.42857143
user_3078,89,10,283837,2,8586665.546218487
user_3079,84,7,75850,0,1676684.210526316
user_308,5,10,224290,2,23069828.57142857
user_3080,120,4,58398,3,560620.8
user_3081,247,7,241906,2,2200733.2851985563
user_3082,14,9,255744,2,18832058.18181818
user_3083,233,8,275939,2,3021689.429657795
user_3084,9,4,47707,3,1761489.2307692308
user_3085,124,5,115802,0,1353529.87012987
user_3088,19,4,89944,3,2643252.2448979593
user_3089,203,8,179984,2,2224694.9356223177
user_309,338,2,59644,3,116694.78260869565
user_3090,185,9,224736,2,3386719.2558139535
user_3091,286,3,77258,3,264046.32911392406
user_3092,81,4,67834,3,880008.6486486486
user_3093,381,2,71370,1,125027.73722627737
user_3094,180,6,117484,0,1208406.857142857
user_3095,92,4,102711,3,1212326.5573770492
user_3096,269,6,123135,0,889537.1237458194
user_3097,51,2,43345,3,385288.8888888889
user_3098,103,3,52791,3,428678.79699248116
user_3099,306,1,36404,3,39004.28571428572
user_31,478,4,96141,1,272525.6692913386
user_3100,111,8,194352,2,3969742.978723404
user_3101,56,4,102813,0,1721520.0
user_3102,24,10,254034,2,16935600.0
user_3103,200,1,32875,3,51456.52173913043
user_3104,233,5,70445,3,482133.0798479088
user_3105,124,7,87928,0,1438821.8181818181
user_3106,60,6,158992,0,3815808.0
user_3107,84,7,132316,0,2924880.0
user_3108,405,3,103539,1,257062.3448275862
user_3109,6,10,252391,2,25239100.0
user_311,2,10,301855,2,33958687.5
user_3110,219,6,160066,0,1388524.3373493974
user_3111,496,1,47230,1,32324.714828897337
user_3112,179,1,34134,3,58795.40669856459
user_3113,226,2,60424,3,169942.5
user_3114,89,1,29311,3,88671.93277310923
user_3115,40,9,218974,2,10135368.000000002
user_3116,575,1,27220,1,16197.02479338843
user_3117,370,6,183150,0,989010.0
user_3118,95,4,92534,3,1065991.6800000002
user_3119,130,8,107872,0,1941696.0
user_312,102,5,103848,0,1416109.0909090908
user_3120,346,2,48644,3,93148.08510638298
user_3121,351,1,47916,1,45274.96062992126
user_3122,201,2,45938,3,143183.37662337662
user_3123,320,2,64081,3,131823.77142857143
user_3124,84,7,107769,0,2382262.105263158
user_3125,103,4,74470,3,806291.7293233082
user_3126,381,2,49872,1,87367.00729927007
user_3127,19,8,222497,2,13077374.693877552
user_3128,51,2,21587,3,191884.44444444444
user_3129,9,8,220678,2,16296221.538461538
user_313,219,8,281792,2,3259280.9638554216
user_3130,83,9,243405,2,6979046.017699115
user_3131,553,2,81545,1,100707.3756432247
user_3132,44,1,7466,3,36321.08108108108
user_3133,317,3,110308,3,343321.7291066283
user_3134,10,10,183197,2,16487730.0
user_3135,25,6,169102,0,6641096.727272727
user_3136,515,1,49095,1,32429.7247706422
user_3137,63,4,91453,3,1416046.4516129033
user_3139,478,5,151568,1,537051.968503937
user_314,247,6,120548,0,940013.285198556
user_3140,145,2,23815,3,97981.71428571429
user_3141,45,9,251860,2,10880352.0
user_3142,134,7,176778,0,2716344.8780487804
user_3143,82,5,59972,3,963835.7142857143
user_3144,425,7,211681,0,1172387.076923077
user_3145,52,8,210389,2,7389272.195121951
user_3147,165,3,73929,3,409452.92307692306
user_3149,21,7,145981,0,7213178.823529412
user_315,536,1,26756,1,17017.950530035334
user_3150,85,8,142663,0,3572777.7391304346
user_3151,48,6,128888,0,3569206.1538461535
user_3152,122,9,194490,2,4145707.8947368423
user_3154,96,10,288255,2,8235857.142857143
user_3155,311,4,70265,3,296720.2346041056
user_3156,27,9,241176,2,13708951.578947369
user_3157,188,4,117001,3,772850.6422018348
user_3158,70,9,251091,2,8135348.399999999
user_3159,1,10,230999,2,26825690.322580643
user_316,34,8,180451,2,8120295.0
user_3160,419,2,80642,1,129314.56570155903
user_3161,51,6,176225,0,4699333.333333333
user_3162,93,6,119177,0,2092864.3902439026
user_3163,124,10,271904,2,6356197.402597402
user_3164,124,4,84467,3,789821.2987012987
user_3166,9,10,324169,2,29923292.307692308
user_3167,133,6,125827,0,1667400.7361963189
user_3168,99,10,269066,2,7508818.604651163
user_3169,95,6,141666,0,2447988.4800000004
user_317,326,9,151663,0,1380303.7078651686
user_3170,165,6,130751,0,1448318.7692307692
user_3171,39,9,206282,2,9686285.217391305
user_3172,601,1,25208,1,14381.74326465927
user_3173,481,2,74959,1,105617.37769080234
